timestamp, index, name, utilization.gpu [%], memory.used [MiB]
2026/05/26 19:10:22.411, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:23.415, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:24.418, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:25.421, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:26.424, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:27.428, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:28.432, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:29.436, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:30.439, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:31.441, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:32.444, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:33.447, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:34.448, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:35.452, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:36.454, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:37.456, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:38.461, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:39.464, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:40.470, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:41.475, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:42.481, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:43.485, 0, NVIDIA GeForce GTX 1070, 0 %, 3146 MiB
2026/05/26 19:10:44.492, 0, NVIDIA GeForce GTX 1070, 0 %, 3161 MiB
2026/05/26 19:10:45.497, 0, NVIDIA GeForce GTX 1070, 0 %, 3161 MiB
2026/05/26 19:10:46.502, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:47.507, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:48.514, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:49.518, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:50.522, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:51.525, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:52.529, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:53.533, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:54.537, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:55.544, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:56.550, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:57.557, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:58.560, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:10:59.566, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:00.573, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:01.577, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:02.584, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:03.590, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:04.594, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:05.599, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:06.606, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:07.612, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:08.618, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:09.624, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:10.630, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:11.636, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:12.644, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:13.651, 0, NVIDIA GeForce GTX 1070, 0 %, 3138 MiB
2026/05/26 19:11:14.660, 0, NVIDIA GeForce GTX 1070, 0 %, 3143 MiB
2026/05/26 19:11:15.667, 0, NVIDIA GeForce GTX 1070, 0 %, 3139 MiB
2026/05/26 19:11:16.667, 0, NVIDIA GeForce GTX 1070, 1 %, 3137 MiB
2026/05/26 19:11:17.668, 0, NVIDIA GeForce GTX 1070, 1 %, 3137 MiB
2026/05/26 19:11:18.684, 0, NVIDIA GeForce GTX 1070, 0 %, 3137 MiB
2026/05/26 19:11:19.692, 0, NVIDIA GeForce GTX 1070, 0 %, 3136 MiB
2026/05/26 19:11:20.702, 0, NVIDIA GeForce GTX 1070, 0 %, 3136 MiB
2026/05/26 19:11:21.704, 0, NVIDIA GeForce GTX 1070, 0 %, 3136 MiB
2026/05/26 19:11:22.711, 0, NVIDIA GeForce GTX 1070, 0 %, 3136 MiB
2026/05/26 19:11:23.721, 0, NVIDIA GeForce GTX 1070, 0 %, 3135 MiB
2026/05/26 19:11:24.734, 0, NVIDIA GeForce GTX 1070, 0 %, 3135 MiB
2026/05/26 19:11:25.744, 0, NVIDIA GeForce GTX 1070, 0 %, 3135 MiB
2026/05/26 19:11:26.758, 0, NVIDIA GeForce GTX 1070, 0 %, 3135 MiB
2026/05/26 19:11:27.773, 0, NVIDIA GeForce GTX 1070, 0 %, 3134 MiB
2026/05/26 19:11:28.774, 0, NVIDIA GeForce GTX 1070, 0 %, 3134 MiB
2026/05/26 19:11:29.784, 0, NVIDIA GeForce GTX 1070, 0 %, 3139 MiB
2026/05/26 19:11:30.794, 0, NVIDIA GeForce GTX 1070, 2 %, 3140 MiB
2026/05/26 19:11:31.797, 0, NVIDIA GeForce GTX 1070, 2 %, 3256 MiB
2026/05/26 19:11:32.800, 0, NVIDIA GeForce GTX 1070, 0 %, 3257 MiB
2026/05/26 19:11:33.805, 0, NVIDIA GeForce GTX 1070, 1 %, 3259 MiB
2026/05/26 19:11:34.812, 0, NVIDIA GeForce GTX 1070, 0 %, 3264 MiB
2026/05/26 19:11:35.823, 0, NVIDIA GeForce GTX 1070, 3 %, 3265 MiB
2026/05/26 19:11:36.833, 0, NVIDIA GeForce GTX 1070, 7 %, 3249 MiB
2026/05/26 19:11:37.848, 0, NVIDIA GeForce GTX 1070, 6 %, 3249 MiB
2026/05/26 19:11:38.850, 0, NVIDIA GeForce GTX 1070, 6 %, 3247 MiB
2026/05/26 19:11:39.859, 0, NVIDIA GeForce GTX 1070, 7 %, 3245 MiB
2026/05/26 19:11:40.867, 0, NVIDIA GeForce GTX 1070, 6 %, 3211 MiB
2026/05/26 19:11:41.868, 0, NVIDIA GeForce GTX 1070, 7 %, 3214 MiB
2026/05/26 19:11:42.875, 0, NVIDIA GeForce GTX 1070, 6 %, 3214 MiB
2026/05/26 19:11:43.877, 0, NVIDIA GeForce GTX 1070, 4 %, 3214 MiB
2026/05/26 19:11:44.885, 0, NVIDIA GeForce GTX 1070, 4 %, 3206 MiB
2026/05/26 19:11:45.900, 0, NVIDIA GeForce GTX 1070, 4 %, 3217 MiB
2026/05/26 19:11:46.905, 0, NVIDIA GeForce GTX 1070, 3 %, 3217 MiB
2026/05/26 19:11:47.920, 0, NVIDIA GeForce GTX 1070, 1 %, 3219 MiB
2026/05/26 19:11:48.931, 0, NVIDIA GeForce GTX 1070, 1 %, 3221 MiB
2026/05/26 19:11:49.945, 0, NVIDIA GeForce GTX 1070, 1 %, 3224 MiB
2026/05/26 19:11:50.959, 0, NVIDIA GeForce GTX 1070, 1 %, 3222 MiB
2026/05/26 19:11:51.974, 0, NVIDIA GeForce GTX 1070, 1 %, 3221 MiB
2026/05/26 19:11:52.987, 0, NVIDIA GeForce GTX 1070, 1 %, 3221 MiB
2026/05/26 19:11:53.989, 0, NVIDIA GeForce GTX 1070, 1 %, 3219 MiB
2026/05/26 19:11:54.999, 0, NVIDIA GeForce GTX 1070, 1 %, 3218 MiB
2026/05/26 19:11:56.013, 0, NVIDIA GeForce GTX 1070, 1 %, 3217 MiB
2026/05/26 19:11:57.021, 0, NVIDIA GeForce GTX 1070, 1 %, 3217 MiB
2026/05/26 19:11:58.033, 0, NVIDIA GeForce GTX 1070, 2 %, 3209 MiB
2026/05/26 19:11:59.046, 0, NVIDIA GeForce GTX 1070, 1 %, 3209 MiB
2026/05/26 19:12:00.060, 0, NVIDIA GeForce GTX 1070, 1 %, 3231 MiB
2026/05/26 19:12:01.061, 0, NVIDIA GeForce GTX 1070, 1 %, 3231 MiB
2026/05/26 19:12:02.063, 0, NVIDIA GeForce GTX 1070, 4 %, 3232 MiB
2026/05/26 19:12:03.065, 0, NVIDIA GeForce GTX 1070, 2 %, 3232 MiB
2026/05/26 19:12:04.078, 0, NVIDIA GeForce GTX 1070, 0 %, 3240 MiB
2026/05/26 19:12:05.085, 0, NVIDIA GeForce GTX 1070, 3 %, 3236 MiB
2026/05/26 19:12:06.101, 0, NVIDIA GeForce GTX 1070, 1 %, 3252 MiB
2026/05/26 19:12:07.115, 0, NVIDIA GeForce GTX 1070, 1 %, 3252 MiB
2026/05/26 19:12:08.123, 0, NVIDIA GeForce GTX 1070, 3 %, 3253 MiB
2026/05/26 19:12:09.137, 0, NVIDIA GeForce GTX 1070, 3 %, 3231 MiB
2026/05/26 19:12:10.153, 0, NVIDIA GeForce GTX 1070, 3 %, 3210 MiB
2026/05/26 19:12:11.165, 0, NVIDIA GeForce GTX 1070, 5 %, 3215 MiB
2026/05/26 19:12:12.180, 0, NVIDIA GeForce GTX 1070, 0 %, 3234 MiB
2026/05/26 19:12:13.189, 0, NVIDIA GeForce GTX 1070, 1 %, 3306 MiB
2026/05/26 19:12:14.193, 0, NVIDIA GeForce GTX 1070, 1 %, 3308 MiB
2026/05/26 19:12:15.195, 0, NVIDIA GeForce GTX 1070, 0 %, 3308 MiB
2026/05/26 19:12:16.202, 0, NVIDIA GeForce GTX 1070, 2 %, 3296 MiB
2026/05/26 19:12:17.206, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:12:18.214, 0, NVIDIA GeForce GTX 1070, 0 %, 3242 MiB
2026/05/26 19:12:19.228, 0, NVIDIA GeForce GTX 1070, 3 %, 3236 MiB
2026/05/26 19:12:20.233, 0, NVIDIA GeForce GTX 1070, 0 %, 3241 MiB
2026/05/26 19:12:21.235, 0, NVIDIA GeForce GTX 1070, 3 %, 3244 MiB
2026/05/26 19:12:22.248, 0, NVIDIA GeForce GTX 1070, 0 %, 3244 MiB
2026/05/26 19:12:23.249, 0, NVIDIA GeForce GTX 1070, 0 %, 3237 MiB
2026/05/26 19:12:24.259, 0, NVIDIA GeForce GTX 1070, 2 %, 3240 MiB
2026/05/26 19:12:25.261, 0, NVIDIA GeForce GTX 1070, 0 %, 3321 MiB
2026/05/26 19:12:26.275, 0, NVIDIA GeForce GTX 1070, 2 %, 3321 MiB
2026/05/26 19:12:27.288, 0, NVIDIA GeForce GTX 1070, 3 %, 3327 MiB
2026/05/26 19:12:28.289, 0, NVIDIA GeForce GTX 1070, 2 %, 3321 MiB
2026/05/26 19:12:29.301, 0, NVIDIA GeForce GTX 1070, 2 %, 3305 MiB
2026/05/26 19:12:30.316, 0, NVIDIA GeForce GTX 1070, 2 %, 3259 MiB
2026/05/26 19:12:31.330, 0, NVIDIA GeForce GTX 1070, 3 %, 3353 MiB
2026/05/26 19:12:32.340, 0, NVIDIA GeForce GTX 1070, 2 %, 3353 MiB
2026/05/26 19:12:33.347, 0, NVIDIA GeForce GTX 1070, 2 %, 3291 MiB
2026/05/26 19:12:34.361, 0, NVIDIA GeForce GTX 1070, 5 %, 3279 MiB
2026/05/26 19:12:35.374, 0, NVIDIA GeForce GTX 1070, 3 %, 3287 MiB
2026/05/26 19:12:36.390, 0, NVIDIA GeForce GTX 1070, 3 %, 3282 MiB
2026/05/26 19:12:37.393, 0, NVIDIA GeForce GTX 1070, 2 %, 3317 MiB
2026/05/26 19:12:38.405, 0, NVIDIA GeForce GTX 1070, 2 %, 3317 MiB
2026/05/26 19:12:39.416, 0, NVIDIA GeForce GTX 1070, 3 %, 3314 MiB
2026/05/26 19:12:40.417, 0, NVIDIA GeForce GTX 1070, 2 %, 3316 MiB
2026/05/26 19:12:41.424, 0, NVIDIA GeForce GTX 1070, 3 %, 3304 MiB
2026/05/26 19:12:42.436, 0, NVIDIA GeForce GTX 1070, 3 %, 3308 MiB
2026/05/26 19:12:43.451, 0, NVIDIA GeForce GTX 1070, 5 %, 3310 MiB
2026/05/26 19:12:44.464, 0, NVIDIA GeForce GTX 1070, 2 %, 3312 MiB
2026/05/26 19:12:45.479, 0, NVIDIA GeForce GTX 1070, 3 %, 3311 MiB
2026/05/26 19:12:46.495, 0, NVIDIA GeForce GTX 1070, 5 %, 3298 MiB
2026/05/26 19:12:47.498, 0, NVIDIA GeForce GTX 1070, 2 %, 3341 MiB
2026/05/26 19:12:48.510, 0, NVIDIA GeForce GTX 1070, 2 %, 3336 MiB
2026/05/26 19:12:49.524, 0, NVIDIA GeForce GTX 1070, 4 %, 3325 MiB
2026/05/26 19:12:50.538, 0, NVIDIA GeForce GTX 1070, 4 %, 3346 MiB
2026/05/26 19:12:51.553, 0, NVIDIA GeForce GTX 1070, 7 %, 3318 MiB
2026/05/26 19:12:52.555, 0, NVIDIA GeForce GTX 1070, 6 %, 3322 MiB
2026/05/26 19:12:53.562, 0, NVIDIA GeForce GTX 1070, 6 %, 3322 MiB
2026/05/26 19:12:54.573, 0, NVIDIA GeForce GTX 1070, 4 %, 3304 MiB
2026/05/26 19:12:55.589, 0, NVIDIA GeForce GTX 1070, 2 %, 3298 MiB
2026/05/26 19:12:56.594, 0, NVIDIA GeForce GTX 1070, 6 %, 3300 MiB
2026/05/26 19:12:57.600, 0, NVIDIA GeForce GTX 1070, 2 %, 3333 MiB
2026/05/26 19:12:58.610, 0, NVIDIA GeForce GTX 1070, 2 %, 3333 MiB
2026/05/26 19:12:59.618, 0, NVIDIA GeForce GTX 1070, 2 %, 3335 MiB
2026/05/26 19:13:00.625, 0, NVIDIA GeForce GTX 1070, 2 %, 3325 MiB
2026/05/26 19:13:01.631, 0, NVIDIA GeForce GTX 1070, 6 %, 3328 MiB
2026/05/26 19:13:02.645, 0, NVIDIA GeForce GTX 1070, 6 %, 3276 MiB
2026/05/26 19:13:03.649, 0, NVIDIA GeForce GTX 1070, 6 %, 1020 MiB
2026/05/26 19:13:04.650, 0, NVIDIA GeForce GTX 1070, 6 %, 1009 MiB
2026/05/26 19:13:05.653, 0, NVIDIA GeForce GTX 1070, 6 %, 1013 MiB
2026/05/26 19:13:06.666, 0, NVIDIA GeForce GTX 1070, 6 %, 1011 MiB
2026/05/26 19:13:07.669, 0, NVIDIA GeForce GTX 1070, 6 %, 1004 MiB
2026/05/26 19:13:08.676, 0, NVIDIA GeForce GTX 1070, 2 %, 1016 MiB
2026/05/26 19:13:09.688, 0, NVIDIA GeForce GTX 1070, 2 %, 1019 MiB
2026/05/26 19:13:10.700, 0, NVIDIA GeForce GTX 1070, 2 %, 1019 MiB
2026/05/26 19:13:11.714, 0, NVIDIA GeForce GTX 1070, 6 %, 1034 MiB
2026/05/26 19:13:12.721, 0, NVIDIA GeForce GTX 1070, 4 %, 1041 MiB
2026/05/26 19:13:13.722, 0, NVIDIA GeForce GTX 1070, 4 %, 1041 MiB
2026/05/26 19:13:14.735, 0, NVIDIA GeForce GTX 1070, 2 %, 1085 MiB
2026/05/26 19:13:15.750, 0, NVIDIA GeForce GTX 1070, 3 %, 1115 MiB
2026/05/26 19:13:16.758, 0, NVIDIA GeForce GTX 1070, 2 %, 1116 MiB
2026/05/26 19:13:17.768, 0, NVIDIA GeForce GTX 1070, 2 %, 1116 MiB
2026/05/26 19:13:18.781, 0, NVIDIA GeForce GTX 1070, 2 %, 1058 MiB
2026/05/26 19:13:19.795, 0, NVIDIA GeForce GTX 1070, 2 %, 1063 MiB
2026/05/26 19:13:20.808, 0, NVIDIA GeForce GTX 1070, 2 %, 1047 MiB
2026/05/26 19:13:21.819, 0, NVIDIA GeForce GTX 1070, 2 %, 1043 MiB
2026/05/26 19:13:22.830, 0, NVIDIA GeForce GTX 1070, 2 %, 1042 MiB
2026/05/26 19:13:23.843, 0, NVIDIA GeForce GTX 1070, 2 %, 1046 MiB
2026/05/26 19:13:24.843, 0, NVIDIA GeForce GTX 1070, 2 %, 1048 MiB
2026/05/26 19:13:25.858, 0, NVIDIA GeForce GTX 1070, 2 %, 1053 MiB
2026/05/26 19:13:26.861, 0, NVIDIA GeForce GTX 1070, 2 %, 1053 MiB
2026/05/26 19:13:27.875, 0, NVIDIA GeForce GTX 1070, 2 %, 1048 MiB
2026/05/26 19:13:28.887, 0, NVIDIA GeForce GTX 1070, 2 %, 1048 MiB
2026/05/26 19:13:29.901, 0, NVIDIA GeForce GTX 1070, 2 %, 1040 MiB
2026/05/26 19:13:30.915, 0, NVIDIA GeForce GTX 1070, 2 %, 1034 MiB
2026/05/26 19:13:31.930, 0, NVIDIA GeForce GTX 1070, 2 %, 1034 MiB
2026/05/26 19:13:32.943, 0, NVIDIA GeForce GTX 1070, 2 %, 1041 MiB
2026/05/26 19:13:33.956, 0, NVIDIA GeForce GTX 1070, 2 %, 1056 MiB
2026/05/26 19:13:34.957, 0, NVIDIA GeForce GTX 1070, 2 %, 1057 MiB
2026/05/26 19:13:35.973, 0, NVIDIA GeForce GTX 1070, 2 %, 1015 MiB
2026/05/26 19:13:36.985, 0, NVIDIA GeForce GTX 1070, 2 %, 1020 MiB
2026/05/26 19:13:37.987, 0, NVIDIA GeForce GTX 1070, 2 %, 1022 MiB
2026/05/26 19:13:39.000, 0, NVIDIA GeForce GTX 1070, 2 %, 1011 MiB
2026/05/26 19:13:40.006, 0, NVIDIA GeForce GTX 1070, 2 %, 1021 MiB
2026/05/26 19:13:41.022, 0, NVIDIA GeForce GTX 1070, 26 %, 3232 MiB
2026/05/26 19:13:42.029, 0, NVIDIA GeForce GTX 1070, 2 %, 3233 MiB
2026/05/26 19:13:43.030, 0, NVIDIA GeForce GTX 1070, 2 %, 3232 MiB
2026/05/26 19:13:44.041, 0, NVIDIA GeForce GTX 1070, 2 %, 3221 MiB
2026/05/26 19:13:45.050, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:13:46.054, 0, NVIDIA GeForce GTX 1070, 2 %, 3235 MiB
2026/05/26 19:13:47.063, 0, NVIDIA GeForce GTX 1070, 10 %, 3276 MiB
2026/05/26 19:13:48.066, 0, NVIDIA GeForce GTX 1070, 2 %, 3277 MiB
2026/05/26 19:13:49.074, 0, NVIDIA GeForce GTX 1070, 22 %, 3397 MiB
2026/05/26 19:13:50.085, 0, NVIDIA GeForce GTX 1070, 2 %, 3363 MiB
2026/05/26 19:13:51.091, 0, NVIDIA GeForce GTX 1070, 2 %, 3361 MiB
2026/05/26 19:13:52.105, 0, NVIDIA GeForce GTX 1070, 2 %, 3355 MiB
2026/05/26 19:13:53.115, 0, NVIDIA GeForce GTX 1070, 2 %, 3355 MiB
2026/05/26 19:13:54.124, 0, NVIDIA GeForce GTX 1070, 2 %, 3355 MiB
2026/05/26 19:13:55.134, 0, NVIDIA GeForce GTX 1070, 2 %, 3353 MiB
2026/05/26 19:13:56.147, 0, NVIDIA GeForce GTX 1070, 2 %, 3354 MiB
2026/05/26 19:13:57.155, 0, NVIDIA GeForce GTX 1070, 2 %, 3352 MiB
2026/05/26 19:13:58.165, 0, NVIDIA GeForce GTX 1070, 2 %, 3375 MiB
2026/05/26 19:13:59.177, 0, NVIDIA GeForce GTX 1070, 2 %, 3375 MiB
2026/05/26 19:14:00.189, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:14:01.200, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:14:02.210, 0, NVIDIA GeForce GTX 1070, 2 %, 3310 MiB
2026/05/26 19:14:03.215, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:14:04.225, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:14:05.236, 0, NVIDIA GeForce GTX 1070, 2 %, 3310 MiB
2026/05/26 19:14:06.242, 0, NVIDIA GeForce GTX 1070, 2 %, 3346 MiB
2026/05/26 19:14:07.255, 0, NVIDIA GeForce GTX 1070, 9 %, 3358 MiB
2026/05/26 19:14:08.265, 0, NVIDIA GeForce GTX 1070, 9 %, 3361 MiB
2026/05/26 19:14:09.271, 0, NVIDIA GeForce GTX 1070, 6 %, 3358 MiB
2026/05/26 19:14:10.287, 0, NVIDIA GeForce GTX 1070, 2 %, 3359 MiB
2026/05/26 19:14:11.297, 0, NVIDIA GeForce GTX 1070, 2 %, 3314 MiB
2026/05/26 19:14:12.309, 0, NVIDIA GeForce GTX 1070, 2 %, 3314 MiB
2026/05/26 19:14:13.321, 0, NVIDIA GeForce GTX 1070, 2 %, 3314 MiB
2026/05/26 19:14:14.334, 0, NVIDIA GeForce GTX 1070, 2 %, 3322 MiB
2026/05/26 19:14:15.348, 0, NVIDIA GeForce GTX 1070, 2 %, 3326 MiB
2026/05/26 19:14:16.356, 0, NVIDIA GeForce GTX 1070, 2 %, 3328 MiB
2026/05/26 19:14:17.369, 0, NVIDIA GeForce GTX 1070, 2 %, 3350 MiB
2026/05/26 19:14:18.377, 0, NVIDIA GeForce GTX 1070, 2 %, 3350 MiB
2026/05/26 19:14:19.383, 0, NVIDIA GeForce GTX 1070, 2 %, 3321 MiB
2026/05/26 19:14:20.394, 0, NVIDIA GeForce GTX 1070, 2 %, 3327 MiB
2026/05/26 19:14:21.404, 0, NVIDIA GeForce GTX 1070, 2 %, 3321 MiB
2026/05/26 19:14:22.419, 0, NVIDIA GeForce GTX 1070, 2 %, 3312 MiB
2026/05/26 19:14:23.425, 0, NVIDIA GeForce GTX 1070, 2 %, 3316 MiB
2026/05/26 19:14:24.428, 0, NVIDIA GeForce GTX 1070, 2 %, 3320 MiB
2026/05/26 19:14:25.435, 0, NVIDIA GeForce GTX 1070, 2 %, 3320 MiB
2026/05/26 19:14:26.444, 0, NVIDIA GeForce GTX 1070, 2 %, 3344 MiB
2026/05/26 19:14:27.447, 0, NVIDIA GeForce GTX 1070, 2 %, 3339 MiB
2026/05/26 19:14:28.459, 0, NVIDIA GeForce GTX 1070, 2 %, 3315 MiB
2026/05/26 19:14:29.471, 0, NVIDIA GeForce GTX 1070, 2 %, 3317 MiB
2026/05/26 19:14:30.484, 0, NVIDIA GeForce GTX 1070, 2 %, 3317 MiB
2026/05/26 19:14:31.499, 0, NVIDIA GeForce GTX 1070, 2 %, 3322 MiB
2026/05/26 19:14:32.501, 0, NVIDIA GeForce GTX 1070, 3 %, 3322 MiB
2026/05/26 19:14:33.515, 0, NVIDIA GeForce GTX 1070, 2 %, 3346 MiB
2026/05/26 19:14:34.522, 0, NVIDIA GeForce GTX 1070, 3 %, 3342 MiB
2026/05/26 19:14:35.535, 0, NVIDIA GeForce GTX 1070, 2 %, 3318 MiB
2026/05/26 19:14:36.545, 0, NVIDIA GeForce GTX 1070, 2 %, 3320 MiB
2026/05/26 19:14:37.558, 0, NVIDIA GeForce GTX 1070, 3 %, 3329 MiB
2026/05/26 19:14:38.566, 0, NVIDIA GeForce GTX 1070, 2 %, 3324 MiB
2026/05/26 19:14:39.576, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:14:40.583, 0, NVIDIA GeForce GTX 1070, 2 %, 988 MiB
2026/05/26 19:14:41.593, 0, NVIDIA GeForce GTX 1070, 2 %, 988 MiB
2026/05/26 19:14:42.605, 0, NVIDIA GeForce GTX 1070, 2 %, 992 MiB
2026/05/26 19:14:43.616, 0, NVIDIA GeForce GTX 1070, 2 %, 992 MiB
2026/05/26 19:14:44.626, 0, NVIDIA GeForce GTX 1070, 2 %, 990 MiB
2026/05/26 19:14:45.635, 0, NVIDIA GeForce GTX 1070, 2 %, 991 MiB
2026/05/26 19:14:46.650, 0, NVIDIA GeForce GTX 1070, 1 %, 990 MiB
2026/05/26 19:14:47.660, 0, NVIDIA GeForce GTX 1070, 2 %, 990 MiB
2026/05/26 19:14:48.672, 0, NVIDIA GeForce GTX 1070, 2 %, 990 MiB
2026/05/26 19:14:49.684, 0, NVIDIA GeForce GTX 1070, 2 %, 990 MiB
2026/05/26 19:14:50.697, 0, NVIDIA GeForce GTX 1070, 2 %, 990 MiB
2026/05/26 19:14:51.702, 0, NVIDIA GeForce GTX 1070, 2 %, 987 MiB
2026/05/26 19:14:52.710, 0, NVIDIA GeForce GTX 1070, 2 %, 1011 MiB
2026/05/26 19:14:53.716, 0, NVIDIA GeForce GTX 1070, 2 %, 1006 MiB
2026/05/26 19:14:54.726, 0, NVIDIA GeForce GTX 1070, 2 %, 982 MiB
2026/05/26 19:14:55.739, 0, NVIDIA GeForce GTX 1070, 2 %, 991 MiB
2026/05/26 19:14:56.747, 0, NVIDIA GeForce GTX 1070, 2 %, 993 MiB
2026/05/26 19:14:57.754, 0, NVIDIA GeForce GTX 1070, 2 %, 984 MiB
2026/05/26 19:14:58.764, 0, NVIDIA GeForce GTX 1070, 2 %, 984 MiB
2026/05/26 19:14:59.775, 0, NVIDIA GeForce GTX 1070, 2 %, 997 MiB
2026/05/26 19:15:00.779, 0, NVIDIA GeForce GTX 1070, 2 %, 997 MiB
2026/05/26 19:15:01.786, 0, NVIDIA GeForce GTX 1070, 2 %, 991 MiB
2026/05/26 19:15:02.792, 0, NVIDIA GeForce GTX 1070, 2 %, 1000 MiB
2026/05/26 19:15:03.806, 0, NVIDIA GeForce GTX 1070, 2 %, 1000 MiB
2026/05/26 19:15:04.814, 0, NVIDIA GeForce GTX 1070, 2 %, 993 MiB
2026/05/26 19:15:05.815, 0, NVIDIA GeForce GTX 1070, 2 %, 993 MiB
2026/05/26 19:15:06.829, 0, NVIDIA GeForce GTX 1070, 10 %, 1036 MiB
2026/05/26 19:15:07.832, 0, NVIDIA GeForce GTX 1070, 2 %, 1030 MiB
2026/05/26 19:15:08.846, 0, NVIDIA GeForce GTX 1070, 7 %, 1028 MiB
2026/05/26 19:15:09.853, 0, NVIDIA GeForce GTX 1070, 2 %, 1029 MiB
2026/05/26 19:15:10.855, 0, NVIDIA GeForce GTX 1070, 2 %, 1035 MiB
2026/05/26 19:15:11.862, 0, NVIDIA GeForce GTX 1070, 2 %, 992 MiB
2026/05/26 19:15:12.867, 0, NVIDIA GeForce GTX 1070, 2 %, 997 MiB
2026/05/26 19:15:13.869, 0, NVIDIA GeForce GTX 1070, 3 %, 1011 MiB
2026/05/26 19:15:14.884, 0, NVIDIA GeForce GTX 1070, 2 %, 1009 MiB
